Driver,LapNumber,LapTime,Compound,TyreLife,Year,EventName,RoundNumber,SessionType
RUS,34.0,0 days 00:01:37.311000,HARD,3.0,2023,Bahrain Grand Prix,1,R
RUS,35.0,0 days 00:01:37.592000,HARD,4.0,2023,Bahrain Grand Prix,1,R
RUS,36.0,0 days 00:01:37.607000,HARD,5.0,2023,Bahrain Grand Prix,1,R
RUS,37.0,0 days 00:01:37.822000,HARD,6.0,2023,Bahrain Grand Prix,1,R
RUS,38.0,0 days 00:01:37.660000,HARD,7.0,2023,Bahrain Grand Prix,1,R
RUS,39.0,0 days 00:01:37.495000,HARD,8.0,2023,Bahrain Grand Prix,1,R
RUS,40.0,0 days 00:01:38.085000,HARD,9.0,2023,Bahrain Grand Prix,1,R
RUS,41.0,0 days 00:02:06.293000,HARD,10.0,2023,Bahrain Grand Prix,1,R
RUS,42.0,0 days 00:01:37.035000,HARD,11.0,2023,Bahrain Grand Prix,1,R
RUS,43.0,0 days 00:01:37.480000,HARD,12.0,2023,Bahrain Grand Prix,1,R
RUS,44.0,0 days 00:01:37.597000,HARD,13.0,2023,Bahrain Grand Prix,1,R
RUS,45.0,0 days 00:01:37.316000,HARD,14.0,2023,Bahrain Grand Prix,1,R
RUS,46.0,0 days 00:01:37.571000,HARD,15.0,2023,Bahrain Grand Prix,1,R
RUS,47.0,0 days 00:01:37.432000,HARD,16.0,2023,Bahrain Grand Prix,1,R
RUS,48.0,0 days 00:01:37.520000,HARD,17.0,2023,Bahrain Grand Prix,1,R
RUS,49.0,0 days 00:01:37.718000,HARD,18.0,2023,Bahrain Grand Prix,1,R
RUS,50.0,0 days 00:01:37.383000,HARD,19.0,2023,Bahrain Grand Prix,1,R
RUS,51.0,0 days 00:01:37.825000,HARD,20.0,2023,Bahrain Grand Prix,1,R
RUS,52.0,0 days 00:01:37.589000,HARD,21.0,2023,Bahrain Grand Prix,1,R
RUS,53.0,0 days 00:01:37.841000,HARD,22.0,2023,Bahrain Grand Prix,1,R
RUS,54.0,0 days 00:01:37.923000,HARD,23.0,2023,Bahrain Grand Prix,1,R
RUS,55.0,0 days 00:01:37.860000,HARD,24.0,2023,Bahrain Grand Prix,1,R
RUS,56.0,0 days 00:01:37.636000,HARD,25.0,2023,Bahrain Grand Prix,1,R
RUS,57.0,0 days 00:01:37.767000,HARD,26.0,2023,Bahrain Grand Prix,1,R
BOT,1.0,0 days 00:01:44.154000,SOFT,1.0,2023,Bahrain Grand Prix,1,R
BOT,2.0,0 days 00:01:39.956000,SOFT,2.0,2023,Bahrain Grand Prix,1,R
BOT,3.0,0 days 00:01:39.397000,SOFT,3.0,2023,Bahrain Grand Prix,1,R
BOT,4.0,0 days 00:01:39.823000,SOFT,4.0,2023,Bahrain Grand Prix,1,R
BOT,5.0,0 days 00:01:41.033000,SOFT,5.0,2023,Bahrain Grand Prix,1,R
BOT,6.0,0 days 00:01:40.265000,SOFT,6.0,2023,Bahrain Grand Prix,1,R
BOT,7.0,0 days 00:01:40.564000,SOFT,7.0,2023,Bahrain Grand Prix,1,R
BOT,8.0,0 days 00:01:40.387000,SOFT,8.0,2023,Bahrain Grand Prix,1,R
BOT,9.0,0 days 00:01:40.275000,SOFT,9.0,2023,Bahrain Grand Prix,1,R
BOT,10.0,0 days 00:01:40.676000,SOFT,10.0,2023,Bahrain Grand Prix,1,R
BOT,11.0,0 days 00:01:43.269000,SOFT,11.0,2023,Bahrain Grand Prix,1,R
BOT,12.0,0 days 00:01:59.450000,HARD,1.0,2023,Bahrain Grand Prix,1,R
BOT,13.0,0 days 00:01:38.030000,HARD,2.0,2023,Bahrain Grand Prix,1,R
BOT,14.0,0 days 00:01:38.098000,HARD,3.0,2023,Bahrain Grand Prix,1,R
BOT,15.0,0 days 00:01:38.851000,HARD,4.0,2023,Bahrain Grand Prix,1,R
BOT,16.0,0 days 00:01:38.494000,HARD,5.0,2023,Bahrain Grand Prix,1,R
BOT,17.0,0 days 00:01:39.973000,HARD,6.0,2023,Bahrain Grand Prix,1,R
BOT,18.0,0 days 00:01:40.240000,HARD,7.0,2023,Bahrain Grand Prix,1,R
BOT,19.0,0 days 00:01:39.497000,HARD,8.0,2023,Bahrain Grand Prix,1,R
BOT,20.0,0 days 00:01:40.442000,HARD,9.0,2023,Bahrain Grand Prix,1,R
BOT,21.0,0 days 00:01:39.355000,HARD,10.0,2023,Bahrain Grand Prix,1,R
BOT,22.0,0 days 00:01:39.356000,HARD,11.0,2023,Bahrain Grand Prix,1,R
BOT,23.0,0 days 00:01:39.311000,HARD,12.0,2023,Bahrain Grand Prix,1,R
BOT,24.0,0 days 00:01:39.427000,HARD,13.0,2023,Bahrain Grand Prix,1,R
BOT,25.0,0 days 00:01:39.490000,HARD,14.0,2023,Bahrain Grand Prix,1,R
BOT,26.0,0 days 00:01:39.500000,HARD,15.0,2023,Bahrain Grand Prix,1,R
BOT,27.0,0 days 00:01:39.287000,HARD,16.0,2023,Bahrain Grand Prix,1,R
BOT,28.0,0 days 00:01:39.016000,HARD,17.0,2023,Bahrain Grand Prix,1,R
BOT,29.0,0 days 00:01:42.220000,HARD,18.0,2023,Bahrain Grand Prix,1,R
BOT,30.0,0 days 00:01:58.886000,HARD,1.0,2023,Bahrain Grand Prix,1,R
BOT,31.0,0 days 00:01:37.379000,HARD,2.0,2023,Bahrain Grand Prix,1,R
BOT,32.0,0 days 00:01:37.675000,HARD,3.0,2023,Bahrain Grand Prix,1,R
BOT,33.0,0 days 00:01:37.775000,HARD,4.0,2023,Bahrain Grand Prix,1,R
BOT,34.0,0 days 00:01:37.774000,HARD,5.0,2023,Bahrain Grand Prix,1,R
BOT,35.0,0 days 00:01:37.817000,HARD,6.0,2023,Bahrain Grand Prix,1,R
BOT,36.0,0 days 00:01:37.827000,HARD,7.0,2023,Bahrain Grand Prix,1,R
BOT,37.0,0 days 00:01:37.774000,HARD,8.0,2023,Bahrain Grand Prix,1,R
BOT,38.0,0 days 00:01:37.658000,HARD,9.0,2023,Bahrain Grand Prix,1,R
BOT,39.0,0 days 00:01:37.784000,HARD,10.0,2023,Bahrain Grand Prix,1,R
BOT,40.0,0 days 00:01:50.376000,HARD,11.0,2023,Bahrain Grand Prix,1,R
BOT,41.0,0 days 00:01:55.281000,HARD,12.0,2023,Bahrain Grand Prix,1,R
BOT,42.0,0 days 00:01:37.736000,HARD,13.0,2023,Bahrain Grand Prix,1,R
BOT,43.0,0 days 00:01:37.813000,HARD,14.0,2023,Bahrain Grand Prix,1,R
BOT,44.0,0 days 00:01:37.868000,HARD,15.0,2023,Bahrain Grand Prix,1,R
BOT,45.0,0 days 00:01:37.688000,HARD,16.0,2023,Bahrain Grand Prix,1,R
BOT,46.0,0 days 00:01:37.830000,HARD,17.0,2023,Bahrain Grand Prix,1,R
BOT,47.0,0 days 00:01:37.815000,HARD,18.0,2023,Bahrain Grand Prix,1,R
BOT,48.0,0 days 00:01:37.500000,HARD,19.0,2023,Bahrain Grand Prix,1,R
BOT,49.0,0 days 00:01:37.850000,HARD,20.0,2023,Bahrain Grand Prix,1,R
BOT,50.0,0 days 00:01:37.710000,HARD,21.0,2023,Bahrain Grand Prix,1,R
BOT,51.0,0 days 00:01:37.816000,HARD,22.0,2023,Bahrain Grand Prix,1,R
BOT,52.0,0 days 00:01:37.947000,HARD,23.0,2023,Bahrain Grand Prix,1,R
BOT,53.0,0 days 00:01:37.856000,HARD,24.0,2023,Bahrain Grand Prix,1,R
BOT,54.0,0 days 00:01:37.738000,HARD,25.0,2023,Bahrain Grand Prix,1,R
BOT,55.0,0 days 00:01:37.807000,HARD,26.0,2023,Bahrain Grand Prix,1,R
BOT,56.0,0 days 00:01:38.160000,HARD,27.0,2023,Bahrain Grand Prix,1,R
BOT,57.0,0 days 00:01:38.407000,HARD,28.0,2023,Bahrain Grand Prix,1,R
PIA,1.0,0 days 00:01:48.214000,SOFT,1.0,2023,Bahrain Grand Prix,1,R
PIA,2.0,0 days 00:01:40.830000,SOFT,2.0,2023,Bahrain Grand Prix,1,R
PIA,3.0,0 days 00:01:40.691000,SOFT,3.0,2023,Bahrain Grand Prix,1,R
PIA,4.0,0 days 00:01:40.718000,SOFT,4.0,2023,Bahrain Grand Prix,1,R
PIA,5.0,0 days 00:01:40.862000,SOFT,5.0,2023,Bahrain Grand Prix,1,R
PIA,6.0,0 days 00:01:41.111000,SOFT,6.0,2023,Bahrain Grand Prix,1,R
PIA,7.0,0 days 00:01:41.167000,SOFT,7.0,2023,Bahrain Grand Prix,1,R
PIA,8.0,0 days 00:01:41.295000,SOFT,8.0,2023,Bahrain Grand Prix,1,R
PIA,9.0,0 days 00:01:41.534000,SOFT,9.0,2023,Bahrain Grand Prix,1,R
PIA,10.0,0 days 00:01:41.584000,SOFT,10.0,2023,Bahrain Grand Prix,1,R
PIA,11.0,0 days 00:01:41.352000,SOFT,11.0,2023,Bahrain Grand Prix,1,R
PIA,12.0,0 days 00:01:41.156000,SOFT,12.0,2023,Bahrain Grand Prix,1,R
PIA,13.0,0 days 00:02:02.071000,SOFT,13.0,2023,Bahrain Grand Prix,1,R
VER,1.0,,SOFT,1.0,2023,Saudi Arabian Grand Prix,2,FP1
VER,2.0,0 days 00:01:31.564000,SOFT,2.0,2023,Saudi Arabian Grand Prix,2,FP1
VER,3.0,,SOFT,3.0,2023,Saudi Arabian Grand Prix,2,FP1
VER,4.0,0 days 00:01:30.494000,SOFT,4.0,2023,Saudi Arabian Grand Prix,2,FP1
VER,5.0,,SOFT,5.0,2023,Saudi Arabian Grand Prix,2,FP1
VER,6.0,0 days 00:01:30.062000,SOFT,6.0,2023,Saudi Arabian Grand Prix,2,FP1
VER,7.0,,SOFT,7.0,2023,Saudi Arabian Grand Prix,2,FP1
VER,8.0,0 days 00:01:29.815000,SOFT,8.0,2023,Saudi Arabian Grand Prix,2,FP1
VER,9.0,0 days 00:01:45.248000,SOFT,9.0,2023,Saudi Arabian Grand Prix,2,FP1
VER,10.0,,SOFT,1.0,2023,Saudi Arabian Grand Prix,2,FP1
VER,11.0,0 days 00:01:29.790000,SOFT,2.0,2023,Saudi Arabian Grand Prix,2,FP1
VER,12.0,0 days 00:02:25.101000,SOFT,3.0,2023,Saudi Arabian Grand Prix,2,FP1
VER,13.0,,SOFT,4.0,2023,Saudi Arabian Grand Prix,2,FP1
VER,14.0,0 days 00:01:29.662000,SOFT,5.0,2023,Saudi Arabian Grand Prix,2,FP1
VER,15.0,,SOFT,6.0,2023,Saudi Arabian Grand Prix,2,FP1
VER,16.0,0 days 00:01:29.617000,SOFT,7.0,2023,Saudi Arabian Grand Prix,2,FP1
VER,17.0,,SOFT,8.0,2023,Saudi Arabian Grand Prix,2,FP1
VER,18.0,0 days 00:02:20.717000,SOFT,9.0,2023,Saudi Arabian Grand Prix,2,FP1
SAR,1.0,,MEDIUM,1.0,2023,Saudi Arabian Grand Prix,2,FP1
SAR,2.0,0 days 00:01:36.081000,MEDIUM,2.0,2023,Saudi Arabian Grand Prix,2,FP1
SAR,3.0,0 days 00:01:34.604000,MEDIUM,3.0,2023,Saudi Arabian Grand Prix,2,FP1
SAR,4.0,0 days 00:02:04.497000,MEDIUM,4.0,2023,Saudi Arabian Grand Prix,2,FP1
SAR,5.0,0 days 00:01:33.544000,MEDIUM,5.0,2023,Saudi Arabian Grand Prix,2,FP1
SAR,6.0,0 days 00:02:13.651000,MEDIUM,6.0,2023,Saudi Arabian Grand Prix,2,FP1
SAR,7.0,0 days 00:01:33.280000,MEDIUM,7.0,2023,Saudi Arabian Grand Prix,2,FP1
SAR,8.0,0 days 00:02:11.421000,MEDIUM,8.0,2023,Saudi Arabian Grand Prix,2,FP1
SAR,9.0,0 days 00:01:36.480000,MEDIUM,9.0,2023,Saudi Arabian Grand Prix,2,FP1
SAR,10.0,,MEDIUM,10.0,2023,Saudi Arabian Grand Prix,2,FP1
SAR,11.0,,SOFT,1.0,2023,Saudi Arabian Grand Prix,2,FP1
SAR,12.0,0 days 00:01:32.507000,SOFT,2.0,2023,Saudi Arabian Grand Prix,2,FP1
SAR,13.0,0 days 00:02:26.820000,SOFT,3.0,2023,Saudi Arabian Grand Prix,2,FP1
SAR,14.0,0 days 00:01:32.147000,SOFT,4.0,2023,Saudi Arabian Grand Prix,2,FP1
SAR,15.0,0 days 00:02:16.038000,SOFT,5.0,2023,Saudi Arabian Grand Prix,2,FP1
SAR,16.0,0 days 00:01:31.922000,SOFT,6.0,2023,Saudi Arabian Grand Prix,2,FP1
SAR,17.0,0 days 00:01:44.596000,SOFT,7.0,2023,Saudi Arabian Grand Prix,2,FP1
SAR,18.0,,MEDIUM,11.0,2023,Saudi Arabian Grand Prix,2,FP1
SAR,19.0,0 days 00:01:36.082000,MEDIUM,12.0,2023,Saudi Arabian Grand Prix,2,FP1
SAR,20.0,0 days 00:01:35.953000,MEDIUM,13.0,2023,Saudi Arabian Grand Prix,2,FP1
SAR,21.0,0 days 00:01:36.517000,MEDIUM,14.0,2023,Saudi Arabian Grand Prix,2,FP1
SAR,22.0,0 days 00:01:36.274000,MEDIUM,15.0,2023,Saudi Arabian Grand Prix,2,FP1
SAR,23.0,0 days 00:01:35.994000,MEDIUM,16.0,2023,Saudi Arabian Grand Prix,2,FP1
SAR,24.0,0 days 00:01:36.516000,MEDIUM,17.0,2023,Saudi Arabian Grand Prix,2,FP1
SAR,25.0,0 days 00:02:21.756000,MEDIUM,18.0,2023,Saudi Arabian Grand Prix,2,FP1
SAR,26.0,,MEDIUM,19.0,2023,Saudi Arabian Grand Prix,2,FP1
NOR,1.0,,MEDIUM,1.0,2023,Saudi Arabian Grand Prix,2,FP1
NOR,2.0,0 days 00:01:34.400000,MEDIUM,2.0,2023,Saudi Arabian Grand Prix,2,FP1
NOR,3.0,0 days 00:02:11.498000,MEDIUM,3.0,2023,Saudi Arabian Grand Prix,2,FP1
NOR,4.0,,MEDIUM,4.0,2023,Saudi Arabian Grand Prix,2,FP1
NOR,5.0,0 days 00:01:32.600000,MEDIUM,5.0,2023,Saudi Arabian Grand Prix,2,FP1
NOR,6.0,,MEDIUM,6.0,2023,Saudi Arabian Grand Prix,2,FP1
NOR,7.0,0 days 00:01:32.761000,MEDIUM,7.0,2023,Saudi Arabian Grand Prix,2,FP1
NOR,8.0,0 days 00:02:07.912000,MEDIUM,8.0,2023,Saudi Arabian Grand Prix,2,FP1
NOR,9.0,,SOFT,1.0,2023,Saudi Arabian Grand Prix,2,FP1
NOR,10.0,0 days 00:01:32.149000,SOFT,2.0,2023,Saudi Arabian Grand Prix,2,FP1
NOR,11.0,,SOFT,3.0,2023,Saudi Arabian Grand Prix,2,FP1
NOR,12.0,0 days 00:01:32.670000,SOFT,4.0,2023,Saudi Arabian Grand Prix,2,FP1
NOR,13.0,0 days 00:01:56.471000,SOFT,5.0,2023,Saudi Arabian Grand Prix,2,FP1
NOR,14.0,,MEDIUM,9.0,2023,Saudi Arabian Grand Prix,2,FP1
NOR,15.0,0 days 00:01:36.539000,MEDIUM,10.0,2023,Saudi Arabian Grand Prix,2,FP1
NOR,16.0,0 days 00:01:35.784000,MEDIUM,11.0,2023,Saudi Arabian Grand Prix,2,FP1
NOR,17.0,0 days 00:01:36.139000,MEDIUM,12.0,2023,Saudi Arabian Grand Prix,2,FP1
NOR,18.0,0 days 00:01:35.827000,MEDIUM,13.0,2023,Saudi Arabian Grand Prix,2,FP1
NOR,19.0,0 days 00:01:37.109000,MEDIUM,14.0,2023,Saudi Arabian Grand Prix,2,FP1
NOR,20.0,0 days 00:02:15.520000,MEDIUM,15.0,2023,Saudi Arabian Grand Prix,2,FP1
NOR,21.0,0 days 00:02:27.721000,MEDIUM,16.0,2023,Saudi Arabian Grand Prix,2,FP1
GAS,1.0,,MEDIUM,1.0,2023,Saudi Arabian Grand Prix,2,FP1
GAS,2.0,,MEDIUM,2.0,2023,Saudi Arabian Grand Prix,2,FP1
GAS,3.0,0 days 00:01:33.097000,MEDIUM,3.0,2023,Saudi Arabian Grand Prix,2,FP1
GAS,4.0,0 days 00:02:02.731000,MEDIUM,4.0,2023,Saudi Arabian Grand Prix,2,FP1
GAS,5.0,0 days 00:01:32.540000,MEDIUM,5.0,2023,Saudi Arabian Grand Prix,2,FP1
GAS,6.0,0 days 00:02:18.332000,MEDIUM,6.0,2023,Saudi Arabian Grand Prix,2,FP1
GAS,7.0,0 days 00:01:31.896000,MEDIUM,7.0,2023,Saudi Arabian Grand Prix,2,FP1
GAS,8.0,0 days 00:01:34.145000,MEDIUM,8.0,2023,Saudi Arabian Grand Prix,2,FP1
GAS,9.0,0 days 00:01:34.682000,MEDIUM,9.0,2023,Saudi Arabian Grand Prix,2,FP1
GAS,10.0,0 days 00:01:33.983000,MEDIUM,10.0,2023,Saudi Arabian Grand Prix,2,FP1
GAS,11.0,0 days 00:01:33.702000,MEDIUM,11.0,2023,Saudi Arabian Grand Prix,2,FP1
GAS,12.0,0 days 00:01:45.259000,MEDIUM,12.0,2023,Saudi Arabian Grand Prix,2,FP1
GAS,13.0,,SOFT,1.0,2023,Saudi Arabian Grand Prix,2,FP1
GAS,14.0,0 days 00:01:31.538000,SOFT,2.0,2023,Saudi Arabian Grand Prix,2,FP1
GAS,15.0,0 days 00:02:11.500000,SOFT,3.0,2023,Saudi Arabian Grand Prix,2,FP1
GAS,16.0,0 days 00:01:31.172000,SOFT,4.0,2023,Saudi Arabian Grand Prix,2,FP1
GAS,17.0,0 days 00:02:22.780000,SOFT,5.0,2023,Saudi Arabian Grand Prix,2,FP1
GAS,18.0,0 days 00:01:30.949000,SOFT,6.0,2023,Saudi Arabian Grand Prix,2,FP1
GAS,19.0,0 days 00:01:38.340000,SOFT,7.0,2023,Saudi Arabian Grand Prix,2,FP1
GAS,20.0,0 days 00:01:33.006000,SOFT,8.0,2023,Saudi Arabian Grand Prix,2,FP1
GAS,21.0,0 days 00:01:33.441000,SOFT,9.0,2023,Saudi Arabian Grand Prix,2,FP1
GAS,22.0,0 days 00:01:32.854000,SOFT,10.0,2023,Saudi Arabian Grand Prix,2,FP1
GAS,23.0,0 days 00:02:11.578000,SOFT,11.0,2023,Saudi Arabian Grand Prix,2,FP1
GAS,24.0,,SOFT,12.0,2023,Saudi Arabian Grand Prix,2,FP1
PER,1.0,,SOFT,1.0,2023,Saudi Arabian Grand Prix,2,FP1
PER,2.0,0 days 00:01:32.969000,SOFT,2.0,2023,Saudi Arabian Grand Prix,2,FP1
PER,3.0,,SOFT,3.0,2023,Saudi Arabian Grand Prix,2,FP1
PER,4.0,,SOFT,4.0,2023,Saudi Arabian Grand Prix,2,FP1
PER,5.0,0 days 00:01:31.486000,SOFT,5.0,2023,Saudi Arabian Grand Prix,2,FP1
PER,6.0,0 days 00:02:27.515000,SOFT,6.0,2023,Saudi Arabian Grand Prix,2,FP1
PER,7.0,,SOFT,7.0,2023,Saudi Arabian Grand Prix,2,FP1
PER,8.0,0 days 00:01:30.592000,SOFT,8.0,2023,Saudi Arabian Grand Prix,2,FP1
PER,9.0,0 days 00:01:53.867000,SOFT,9.0,2023,Saudi Arabian Grand Prix,2,FP1
PER,10.0,,SOFT,1.0,2023,Saudi Arabian Grand Prix,2,FP1
PER,11.0,0 days 00:01:45.584000,SOFT,2.0,2023,Saudi Arabian Grand Prix,2,FP1
PER,12.0,,SOFT,3.0,2023,Saudi Arabian Grand Prix,2,FP1
PER,13.0,0 days 00:01:30.352000,SOFT,4.0,2023,Saudi Arabian Grand Prix,2,FP1
PER,14.0,,SOFT,5.0,2023,Saudi Arabian Grand Prix,2,FP1
PER,15.0,,SOFT,6.0,2023,Saudi Arabian Grand Prix,2,FP1
PER,16.0,0 days 00:01:30.100000,SOFT,7.0,2023,Saudi Arabian Grand Prix,2,FP1
PER,17.0,,SOFT,8.0,2023,Saudi Arabian Grand Prix,2,FP1
PER,18.0,0 days 00:02:15.157000,SOFT,9.0,2023,Saudi Arabian Grand Prix,2,FP1
PER,19.0,0 days 00:02:28.748000,SOFT,10.0,2023,Saudi Arabian Grand Prix,2,FP1
PER,20.0,,SOFT,11.0,2023,Saudi Arabian Grand Prix,2,FP1
ALO,1.0,,SOFT,1.0,2023,Saudi Arabian Grand Prix,2,FP1
ALO,2.0,0 days 00:01:37.712000,SOFT,2.0,2023,Saudi Arabian Grand Prix,2,FP1
ALO,3.0,0 days 00:01:32.838000,SOFT,3.0,2023,Saudi Arabian Grand Prix,2,FP1
ALO,4.0,0 days 00:01:55.367000,SOFT,4.0,2023,Saudi Arabian Grand Prix,2,FP1
ALO,5.0,,SOFT,5.0,2023,Saudi Arabian Grand Prix,2,FP1
ALO,6.0,0 days 00:01:31.262000,SOFT,6.0,2023,Saudi Arabian Grand Prix,2,FP1
ALO,7.0,0 days 00:02:25.112000,SOFT,7.0,2023,Saudi Arabian Grand Prix,2,FP1
ALO,8.0,0 days 00:01:30.769000,SOFT,8.0,2023,Saudi Arabian Grand Prix,2,FP1
ALO,9.0,0 days 00:02:24.199000,SOFT,9.0,2023,Saudi Arabian Grand Prix,2,FP1
ALO,10.0,0 days 00:01:30.509000,SOFT,10.0,2023,Saudi Arabian Grand Prix,2,FP1
ALO,11.0,0 days 00:01:46.615000,SOFT,11.0,2023,Saudi Arabian Grand Prix,2,FP1
ALO,12.0,,SOFT,1.0,2023,Saudi Arabian Grand Prix,2,FP1
ALO,13.0,0 days 00:01:30.681000,SOFT,2.0,2023,Saudi Arabian Grand Prix,2,FP1
ALO,14.0,0 days 00:02:26.817000,SOFT,3.0,2023,Saudi Arabian Grand Prix,2,FP1
ALO,15.0,0 days 00:01:30.315000,SOFT,4.0,2023,Saudi Arabian Grand Prix,2,FP1
ALO,16.0,0 days 00:01:57.712000,SOFT,5.0,2023,Saudi Arabian Grand Prix,2,FP1
ALO,17.0,,SOFT,6.0,2023,Saudi Arabian Grand Prix,2,FP1
ALO,18.0,0 days 00:01:35.329000,SOFT,7.0,2023,Saudi Arabian Grand Prix,2,FP1
ALO,19.0,0 days 00:01:34.998000,SOFT,8.0,2023,Saudi Arabian Grand Prix,2,FP1
ALO,20.0,0 days 00:01:35.324000,SOFT,9.0,2023,Saudi Arabian Grand Prix,2,FP1
ALO,21.0,0 days 00:02:20.965000,SOFT,10.0,2023,Saudi Arabian Grand Prix,2,FP1
ALO,22.0,,SOFT,11.0,2023,Saudi Arabian Grand Prix,2,FP1
LEC,1.0,,HARD,1.0,2023,Saudi Arabian Grand Prix,2,FP1
LEC,2.0,0 days 00:01:34.865000,HARD,2.0,2023,Saudi Arabian Grand Prix,2,FP1
LEC,3.0,0 days 00:01:33.405000,HARD,3.0,2023,Saudi Arabian Grand Prix,2,FP1
LEC,4.0,0 days 00:01:33.124000,HARD,4.0,2023,Saudi Arabian Grand Prix,2,FP1
LEC,5.0,,HARD,5.0,2023,Saudi Arabian Grand Prix,2,FP1
LEC,6.0,0 days 00:02:01.642000,HARD,6.0,2023,Saudi Arabian Grand Prix,2,FP1
LEC,7.0,0 days 00:01:32.005000,HARD,7.0,2023,Saudi Arabian Grand Prix,2,FP1
LEC,8.0,0 days 00:01:37.799000,HARD,8.0,2023,Saudi Arabian Grand Prix,2,FP1
LEC,9.0,0 days 00:01:37.838000,HARD,9.0,2023,Saudi Arabian Grand Prix,2,FP1
LEC,10.0,,SOFT,1.0,2023,Saudi Arabian Grand Prix,2,FP1
LEC,11.0,0 days 00:01:31.584000,SOFT,2.0,2023,Saudi Arabian Grand Prix,2,FP1
LEC,12.0,0 days 00:02:24.835000,SOFT,3.0,2023,Saudi Arabian Grand Prix,2,FP1
LEC,13.0,,SOFT,4.0,2023,Saudi Arabian Grand Prix,2,FP1
LEC,14.0,0 days 00:01:31.118000,SOFT,5.0,2023,Saudi Arabian Grand Prix,2,FP1
LEC,15.0,0 days 00:02:29.977000,SOFT,6.0,2023,Saudi Arabian Grand Prix,2,FP1
LEC,16.0,0 days 00:01:34.054000,SOFT,7.0,2023,Saudi Arabian Grand Prix,2,FP1
LEC,17.0,,SOFT,8.0,2023,Saudi Arabian Grand Prix,2,FP1
LEC,18.0,0 days 00:01:35.347000,SOFT,9.0,2023,Saudi Arabian Grand Prix,2,FP1
LEC,19.0,0 days 00:01:35.288000,SOFT,10.0,2023,Saudi Arabian Grand Prix,2,FP1
LEC,20.0,0 days 00:01:34.743000,SOFT,11.0,2023,Saudi Arabian Grand Prix,2,FP1
LEC,21.0,0 days 00:01:35.078000,SOFT,12.0,2023,Saudi Arabian Grand Prix,2,FP1
LEC,22.0,0 days 00:01:34.843000,SOFT,13.0,2023,Saudi Arabian Grand Prix,2,FP1
LEC,23.0,0 days 00:01:34.835000,SOFT,14.0,2023,Saudi Arabian Grand Prix,2,FP1
LEC,24.0,0 days 00:01:34.750000,SOFT,15.0,2023,Saudi Arabian Grand Prix,2,FP1
LEC,25.0,,SOFT,16.0,2023,Saudi Arabian Grand Prix,2,FP1
LEC,26.0,,SOFT,17.0,2023,Saudi Arabian Grand Prix,2,FP1
STR,1.0,,SOFT,1.0,2023,Saudi Arabian Grand Prix,2,FP1
STR,2.0,0 days 00:01:35.285000,SOFT,2.0,2023,Saudi Arabian Grand Prix,2,FP1
STR,3.0,0 days 00:01:34.131000,SOFT,3.0,2023,Saudi Arabian Grand Prix,2,FP1
STR,4.0,0 days 00:01:51.587000,SOFT,4.0,2023,Saudi Arabian Grand Prix,2,FP1
STR,5.0,,SOFT,5.0,2023,Saudi Arabian Grand Prix,2,FP1
STR,6.0,0 days 00:01:34.997000,SOFT,6.0,2023,Saudi Arabian Grand Prix,2,FP1
STR,7.0,0 days 00:02:20.741000,SOFT,7.0,2023,Saudi Arabian Grand Prix,2,FP1
STR,8.0,0 days 00:01:31.784000,SOFT,8.0,2023,Saudi Arabian Grand Prix,2,FP1
STR,9.0,0 days 00:02:28.972000,SOFT,9.0,2023,Saudi Arabian Grand Prix,2,FP1
STR,10.0,0 days 00:02:12.906000,SOFT,10.0,2023,Saudi Arabian Grand Prix,2,FP1
STR,11.0,0 days 00:01:31.178000,SOFT,11.0,2023,Saudi Arabian Grand Prix,2,FP1
STR,12.0,0 days 00:01:50.252000,SOFT,12.0,2023,Saudi Arabian Grand Prix,2,FP1
STR,13.0,,SOFT,1.0,2023,Saudi Arabian Grand Prix,2,FP1
STR,14.0,0 days 00:01:48.610000,SOFT,2.0,2023,Saudi Arabian Grand Prix,2,FP1
STR,15.0,0 days 00:02:16.422000,SOFT,3.0,2023,Saudi Arabian Grand Prix,2,FP1
STR,16.0,0 days 00:01:30.577000,SOFT,4.0,2023,Saudi Arabian Grand Prix,2,FP1
STR,17.0,0 days 00:02:24.733000,SOFT,5.0,2023,Saudi Arabian Grand Prix,2,FP1
STR,18.0,0 days 00:01:31.064000,SOFT,6.0,2023,Saudi Arabian Grand Prix,2,FP1
STR,19.0,,SOFT,7.0,2023,Saudi Arabian Grand Prix,2,FP1
STR,20.0,,SOFT,8.0,2023,Saudi Arabian Grand Prix,2,FP1
MAG,1.0,,MEDIUM,1.0,2023,Saudi Arabian Grand Prix,2,FP1
MAG,2.0,0 days 00:01:34.954000,MEDIUM,2.0,2023,Saudi Arabian Grand Prix,2,FP1
MAG,3.0,,MEDIUM,3.0,2023,Saudi Arabian Grand Prix,2,FP1
MAG,4.0,0 days 00:01:34.033000,MEDIUM,4.0,2023,Saudi Arabian Grand Prix,2,FP1
MAG,5.0,0 days 00:02:22.615000,MEDIUM,5.0,2023,Saudi Arabian Grand Prix,2,FP1
MAG,6.0,0 days 00:01:33.164000,MEDIUM,6.0,2023,Saudi Arabian Grand Prix,2,FP1
MAG,7.0,0 days 00:02:06.169000,MEDIUM,7.0,2023,Saudi Arabian Grand Prix,2,FP1
MAG,8.0,,SOFT,1.0,2023,Saudi Arabian Grand Prix,2,FP1
